id,hour,max,min,days,loanamount,intrate,fundedamount,remaining,count,subgrade
126394408,07,2017-12-29,2017-12-29,0,8000,12.62,5400,2600,1,C1
126394408,08,2017-12-29,2017-12-29,0,8000,12.62,5525,2475,2,C1
126394527,01,2018-01-03,2018-01-03,0,20000,13.59,19425,575,61,C2
126394527,11,2018-01-03,2018-01-03,0,20000,13.59,4350,15650,1,C2
126394527,12,2018-01-03,2018-01-03,0,20000,13.59,4375,15625,1,C2
126394527,10,2018-01-02,2018-01-02,0,20000,13.59,4325,15675,2,C2
126394622,07,2017-12-29,2017-12-29,0,9000,16.02,7850,1150,1,C5
126394622,08,2017-12-29,2017-12-29,0,9000,16.02,8000,1000,2,C5
126394838,01,2018-01-03,2018-01-03,0,14000,10.91,13950,50,31,B4
126394838,11,2018-01-03,2018-01-02,1,14000,10.91,12925,1075,3,B4
126394838,12,2018-01-03,2018-01-03,0,14000,10.91,12950,1050,1,B4
126394838,10,2018-01-02,2018-01-02,0,14000,10.91,12850,1150,3,B4
126394838,07,2017-12-29,2017-12-29,0,14000,10.91,2150,11850,1,B4
126394838,08,2017-12-29,2017-12-29,0,14000,10.91,2175,11825,1,B4
126405144,01,2018-01-04,2018-01-04,0,9000,14.08,8300,700,82,C3
126405144,09,2018-01-04,2018-01-03,1,9000,14.08,2600,6400,7,C3
126405144,12,2018-01-04,2018-01-04,0,9000,14.08,2400,6600,2,C3
126405291,07,2017-12-29,2017-12-29,0,10000,6.08,4550,5450,1,A2
126405291,08,2017-12-29,2017-12-29,0,10000,6.08,4600,5400,2,A2
126405299,01,2018-01-03,2018-01-03,0,40000,9.44,31750,8250,103,B1
126405299,03,2018-01-03,2018-01-03,0,40000,9.44,31900,8100,3,B1
126405299,04,2018-01-03,2018-01-03,0,40000,9.44,31925,8075,1,B1
126405299,11,2018-01-03,2018-01-02,1,40000,9.44,25050,14950,8,B1
126405299,12,2018-01-03,2018-01-03,0,40000,9.44,25100,14900,2,B1
126405299,10,2018-01-02,2018-01-02,0,40000,9.44,24850,15150,4,B1
126405310,07,2018-01-08,2018-01-07,1,10000,10.91,7000,3000,2,B4
126405310,08,2018-01-08,2018-01-05,3,10000,10.91,7050,2950,7,B4
126405310,09,2018-01-08,2018-01-05,3,10000,10.91,9975,25,26,B4
126405310,11,2018-01-08,2018-01-05,3,10000,10.91,6975,3025,7,B4
126405310,01,2018-01-07,2018-01-06,1,10000,10.91,6500,3500,5,B4
126405310,03,2018-01-07,2018-01-06,1,10000,10.91,6550,3450,5,B4
126405310,04,2018-01-07,2018-01-06,1,10000,10.91,6675,3325,5,B4
126405310,05,2018-01-07,2018-01-05,2,10000,10.91,6775,3225,11,B4
126405310,12,2018-01-07,2018-01-06,1,10000,10.91,6050,3950,5,B4
126405310,06,2018-01-06,2018-01-05,1,10000,10.91,5550,4450,2,B4
126405310,10,2018-01-06,2018-01-06,0,10000,10.91,5750,4250,1,B4
126405673,08,2017-12-29,2017-12-29,0,10000,19.03,3975,6025,2,D3
126405692,07,2017-12-29,2017-12-29,0,5000,10.91,3950,1050,2,B4
126405692,08,2017-12-29,2017-12-29,0,5000,10.91,4100,900,2,B4
126405811,01,2018-01-03,2018-01-03,0,16000,6.08,14900,1100,16,A2
126405811,02,2018-01-03,2018-01-03,0,16000,6.08,12425,3575,2,A2
126405811,03,2018-01-03,2018-01-03,0,16000,6.08,15350,650,2,A2
126405811,04,2018-01-03,2018-01-03,0,16000,6.08,15575,425,10,A2
126405811,05,2018-01-03,2018-01-03,0,16000,6.08,15900,100,12,A2
126405811,06,2018-01-03,2018-01-03,0,16000,6.08,15975,25,3,A2
126405811,11,2018-01-03,2018-01-02,1,16000,6.08,11775,4225,2,A2
126405811,12,2018-01-03,2018-01-03,0,16000,6.08,11800,4200,1,A2
126405811,10,2018-01-02,2018-01-02,0,16000,6.08,11700,4300,6,A2
126405847,08,2017-12-29,2017-12-29,0,20600,20,8925,11675,1,D4
126406115,01,2018-01-03,2018-01-03,0,10000,6.08,8350,1650,77,A2
126406115,02,2018-01-03,2018-01-03,0,10000,6.08,8425,1575,2,A2
126406115,03,2018-01-03,2018-01-03,0,10000,6.08,8600,1400,4,A2
126406115,04,2018-01-03,2018-01-03,0,10000,6.08,8625,1375,1,A2
126406115,11,2018-01-03,2018-01-03,0,10000,6.08,4350,5650,1,A2
126406115,12,2018-01-03,2018-01-03,0,10000,6.08,4400,5600,2,A2
126406115,10,2018-01-02,2018-01-02,0,10000,6.08,4325,5675,2,A2
126406292,01,2018-01-04,2018-01-03,1,30000,6.08,29900,100,110,A2
126406292,12,2018-01-04,2018-01-04,0,30000,6.08,18800,11200,1,A2
126406292,03,2018-01-03,2018-01-03,0,30000,6.08,18100,11900,3,A2
126406292,04,2018-01-03,2018-01-03,0,30000,6.08,18150,11850,4,A2
126406292,05,2018-01-03,2018-01-03,0,30000,6.08,18300,11700,6,A2
126406292,06,2018-01-03,2018-01-03,0,30000,6.08,18350,11650,1,A2
126406292,08,2018-01-03,2017-12-29,5,30000,6.08,18375,11625,2,A2
126406292,09,2018-01-03,2018-01-03,0,30000,6.08,18425,11575,2,A2
126406292,11,2018-01-03,2018-01-02,1,30000,6.08,11450,18550,2,A2
126406292,10,2018-01-02,2018-01-02,0,30000,6.08,11325,18675,6,A2
126406292,07,2017-12-29,2017-12-29,0,30000,6.08,3575,26425,1,A2
126406680,01,2018-01-03,2018-01-03,0,7400,14.08,7325,75,49,C3
126406680,11,2018-01-03,2018-01-02,1,7400,14.08,5150,2250,3,C3
126406680,12,2018-01-03,2018-01-03,0,7400,14.08,5300,2100,5,C3
126406680,10,2018-01-02,2018-01-02,0,7400,14.08,5100,2300,4,C3
126406833,07,2017-12-29,2017-12-29,0,12000,7.97,2725,9275,1,A5
126406833,08,2017-12-29,2017-12-29,0,12000,7.97,2750,9250,1,A5
126406943,07,2017-12-29,2017-12-29,0,20000,9.93,10300,9700,2,B2
126406943,08,2017-12-29,2017-12-29,0,20000,9.93,10375,9625,2,B2
126406945,01,2018-01-04,2018-01-04,0,15000,7.97,14675,325,52,A5
126406945,05,2018-01-04,2018-01-03,1,15000,7.97,4525,10475,8,A5
126406945,12,2018-01-04,2018-01-04,0,15000,7.97,3275,11725,2,A5
126406945,06,2018-01-03,2018-01-03,0,15000,7.97,2975,12025,1,A5
126406945,07,2018-01-03,2018-01-03,0,15000,7.97,3000,12000,1,A5
126406945,08,2018-01-03,2018-01-03,0,15000,7.97,3050,11950,2,A5
126406945,09,2018-01-03,2018-01-03,0,15000,7.97,3075,11925,1,A5
126407042,01,2018-01-03,2018-01-03,0,20000,9.93,19800,200,81,B2
126407042,10,2018-01-03,2018-01-03,0,20000,9.93,13300,6700,1,B2
126407042,11,2018-01-03,2018-01-03,0,20000,9.93,13275,6725,1,B2
126407042,07,2017-12-29,2017-12-29,0,20000,9.93,1900,18100,1,B2
126407042,08,2017-12-29,2017-12-29,0,20000,9.93,1925,18075,1,B2
126407253,09,2018-01-05,2018-01-05,0,12800,10.91,3350,9450,11,B4
126407253,11,2018-01-05,2018-01-05,0,12800,10.91,2725,10075,1,B4
126407267,01,2018-01-04,2018-01-04,0,15000,6.72,14400,600,62,A3
126407267,12,2018-01-04,2018-01-04,0,15000,6.72,5325,9675,2,A3
126407267,09,2018-01-03,2018-01-03,0,15000,6.72,3850,11150,6,A3
126407370,01,2018-01-03,2018-01-03,0,35000,13.59,34675,325,122,C2
126407370,11,2018-01-03,2018-01-02,1,35000,13.59,6975,28025,3,C2
126407370,12,2018-01-03,2018-01-03,0,35000,13.59,7100,27900,4,C2
126407370,10,2018-01-02,2018-01-02,0,35000,13.59,6775,28225,8,C2
126407596,07,2017-12-29,2017-12-29,0,8000,10.91,3275,4725,1,B4
126407596,08,2017-12-29,2017-12-29,0,8000,10.91,3400,4600,2,B4
126407681,07,2017-12-29,2017-12-29,0,2100,13.59,1600,500,1,C2
126407681,08,2017-12-29,2017-12-29,0,2100,13.59,1725,375,2,C2
126407733,04,2018-01-05,2018-01-03,2,25000,6.08,12025,12975,3,A2
126407733,05,2018-01-05,2018-01-03,2,25000,6.08,13100,11900,10,A2
126407733,06,2018-01-05,2018-01-03,2,25000,6.08,13175,11825,4,A2
126407733,07,2018-01-05,2018-01-03,2,25000,6.08,13225,11775,3,A2
126407733,08,2018-01-05,2018-01-03,2,25000,6.08,13250,11750,2,A2
126407733,09,2018-01-05,2018-01-03,2,25000,6.08,13525,11475,5,A2
126407733,10,2018-01-05,2018-01-02,3,25000,6.08,13550,11450,2,A2
126407733,11,2018-01-05,2018-01-03,2,25000,6.08,13650,11350,4,A2
126407733,01,2018-01-04,2018-01-03,1,25000,6.08,8400,16600,12,A2
126407733,03,2018-01-04,2018-01-03,1,25000,6.08,7425,17575,2,A2
126407733,12,2018-01-04,2018-01-04,0,25000,6.08,7250,17750,1,A2
126408013,07,2017-12-29,2017-12-29,0,16000,21.45,3050,12950,2,D5
126408013,08,2017-12-29,2017-12-29,0,16000,21.45,3075,12925,1,D5
126408110,01,2018-01-04,2018-01-04,0,15000,19.03,14950,50,69,D3
126408110,12,2018-01-04,2018-01-04,0,15000,19.03,10725,4275,2,D3
126408110,05,2018-01-03,2018-01-03,0,15000,19.03,8075,6925,37,D3
126408110,06,2018-01-03,2018-01-03,0,15000,19.03,8100,6900,1,D3
126408110,08,2018-01-03,2018-01-03,0,15000,19.03,8175,6825,3,D3
126408110,09,2018-01-03,2018-01-03,0,15000,19.03,8300,6700,5,D3
126408557,07,2017-12-29,2017-12-29,0,10000,10.42,2950,7050,1,B3
126408557,08,2017-12-29,2017-12-29,0,10000,10.42,2975,7025,1,B3
126408624,01,2018-01-04,2018-01-03,1,30000,6.72,29975,25,82,A3
126408624,12,2018-01-04,2018-01-04,0,30000,6.72,8100,21900,1,A3
126408624,03,2018-01-03,2018-01-03,0,30000,6.72,7775,22225,1,A3
126408624,04,2018-01-03,2018-01-03,0,30000,6.72,6200,23800,1,A3
126408624,05,2018-01-03,2018-01-03,0,30000,6.72,7875,22125,4,A3
126408624,07,2018-01-03,2017-12-29,5,30000,6.72,7950,22050,3,A3
126408624,08,2018-01-03,2017-12-29,5,30000,6.72,7975,22025,3,A3
126408624,09,2018-01-03,2018-01-03,0,30000,6.72,8000,22000,1,A3
126408624,11,2018-01-03,2018-01-03,0,30000,6.72,6100,23900,1,A3
126408624,10,2018-01-02,2018-01-02,0,30000,6.72,6075,23925,1,A3
126408693,07,2017-12-29,2017-12-29,0,10000,17.09,6300,3700,1,D1
126408693,08,2017-12-29,2017-12-29,0,10000,17.09,6400,3600,1,D1
126409049,07,2017-12-29,2017-12-29,0,8000,19.03,2550,5450,1,D3
126409049,08,2017-12-29,2017-12-29,0,8000,19.03,2650,5350,2,D3
126409082,07,2017-12-29,2017-12-29,0,6000,9.44,1750,4250,1,B1
126409082,08,2017-12-29,2017-12-29,0,6000,9.44,1900,4100,2,B1
126409146,01,2018-01-03,2018-01-03,0,4100,16.02,3975,125,23,C5
126409146,02,2018-01-03,2018-01-03,0,4100,16.02,4050,50,3,C5
126409146,11,2018-01-03,2018-01-02,1,4100,16.02,3325,775,10,C5
126409146,12,2018-01-03,2018-01-03,0,4100,16.02,3375,725,2,C5
126409146,10,2018-01-02,2018-01-02,0,4100,16.02,3025,1075,12,C5
126409182,07,2017-12-29,2017-12-29,0,7000,10.42,4550,2450,1,B3
126409182,08,2017-12-29,2017-12-29,0,7000,10.42,4700,2300,3,B3
126409347,01,2018-01-04,2018-01-03,1,20000,7.35,16600,3400,40,A4
126409347,02,2018-01-04,2018-01-03,1,20000,7.35,14650,5350,2,A4
126409347,03,2018-01-04,2018-01-03,1,20000,7.35,14700,5300,4,A4
126409347,04,2018-01-03,2018-01-03,0,20000,7.35,11800,8200,2,A4
126409347,05,2018-01-03,2018-01-03,0,20000,7.35,13475,6525,3,A4
126409347,07,2018-01-03,2017-12-29,5,20000,7.35,13550,6450,4,A4
126409347,08,2018-01-03,2017-12-29,5,20000,7.35,13675,6325,2,A4
126409347,09,2018-01-03,2018-01-03,0,20000,7.35,13625,6375,3,A4
126409347,11,2018-01-03,2018-01-03,0,20000,7.35,10950,9050,1,A4
126409347,10,2018-01-02,2018-01-02,0,20000,7.35,10875,9125,3,A4
126409379,04,2018-01-05,2018-01-05,0,16000,9.44,12650,3350,5,B1
126409379,05,2018-01-05,2018-01-05,0,16000,9.44,12725,3275,2,B1
126409488,01,2018-01-04,2018-01-04,0,19200,10.42,9275,9925,40,B3
126409488,03,2018-01-04,2018-01-04,0,19200,10.42,9350,9850,1,B3
126409488,12,2018-01-04,2018-01-04,0,19200,10.42,7525,11675,2,B3
126409488,09,2018-01-03,2018-01-03,0,19200,10.42,10775,8425,5,B3
126409509,01,2018-01-04,2018-01-04,0,16000,19.03,13300,2700,92,D3
126409509,02,2018-01-04,2018-01-04,0,16000,19.03,13600,2400,4,D3
126409509,03,2018-01-04,2018-01-04,0,16000,19.03,14000,2000,3,D3
126409509,12,2018-01-04,2018-01-04,0,16000,19.03,8825,7175,1,D3
126409509,09,2018-01-03,2018-01-03,0,16000,19.03,5225,10775,4,D3
126409546,07,2017-12-29,2017-12-29,0,8000,9.44,1750,6250,1,B1
126409546,08,2017-12-29,2017-12-29,0,8000,9.44,1800,6200,1,B1
126409557,07,2017-12-29,2017-12-29,0,6400,9.44,2200,4200,1,B1
126409557,08,2017-12-29,2017-12-29,0,6400,9.44,2325,4075,2,B1
126409563,07,2017-12-29,2017-12-29,0,6000,12.62,1425,4575,1,C1
126409563,08,2017-12-29,2017-12-29,0,6000,12.62,1575,4425,2,C1
126409595,07,2017-12-29,2017-12-29,0,25000,9.44,1750,23250,1,B1
126409595,08,2017-12-29,2017-12-29,0,25000,9.44,1800,23200,1,B1
126409869,09,2018-01-03,2018-01-03,0,3000,19.03,2075,925,6,D3
126410052,05,2018-01-05,2018-01-05,0,15000,14.08,4350,10650,6,C3
126410052,06,2018-01-05,2018-01-05,0,15000,14.08,1750,13250,3,C3
126410052,09,2018-01-05,2018-01-05,0,15000,14.08,1925,13075,3,C3
126410052,11,2018-01-05,2018-01-05,0,15000,14.08,2050,12950,2,C3
126410194,01,2018-01-03,2018-01-03,0,28000,10.42,27700,300,96,B3
126410194,11,2018-01-03,2018-01-03,0,28000,10.42,16025,11975,1,B3
126410194,12,2018-01-03,2018-01-03,0,28000,10.42,16050,11950,1,B3
126410194,10,2018-01-02,2018-01-02,0,28000,10.42,16000,12000,2,B3
126410194,07,2017-12-29,2017-12-29,0,28000,10.42,3225,24775,1,B3
126410194,08,2017-12-29,2017-12-29,0,28000,10.42,3250,24750,1,B3
126410679,01,2018-01-03,2018-01-03,0,15000,9.93,14375,625,93,B2
126410679,11,2018-01-03,2018-01-02,1,15000,9.93,4525,10475,4,B2
126410679,12,2018-01-03,2018-01-03,0,15000,9.93,4550,10450,1,B2
126410679,10,2018-01-02,2018-01-02,0,15000,9.93,4425,10575,2,B2
126410857,01,2018-01-04,2018-01-04,0,10000,21.45,6275,3725,30,D5
126410857,03,2018-01-04,2018-01-04,0,10000,21.45,3350,6650,1,D5
126410857,09,2018-01-04,2018-01-03,1,10000,21.45,8000,2000,5,D5
126410857,12,2018-01-04,2018-01-04,0,10000,21.45,2375,7625,2,D5
126410964,07,2017-12-29,2017-12-29,0,5000,7.35,2575,2425,1,A4
126410964,08,2017-12-29,2017-12-29,0,5000,7.35,2600,2400,1,A4
126411632,01,2018-01-03,2018-01-03,0,6000,7.97,5975,25,11,A5
126411632,11,2018-01-03,2018-01-02,1,6000,7.97,5500,500,15,A5
126411632,12,2018-01-03,2018-01-03,0,6000,7.97,5650,350,6,A5
126411632,10,2018-01-02,2018-01-02,0,6000,7.97,5025,975,6,A5
126411951,01,2018-01-03,2018-01-03,0,40000,9.44,36575,3425,100,B1
126411951,02,2018-01-03,2018-01-03,0,40000,9.44,37125,2875,2,B1
126411951,03,2018-01-03,2018-01-03,0,40000,9.44,37175,2825,2,B1
126411951,04,2018-01-03,2018-01-03,0,40000,9.44,37350,2650,4,B1
126411951,11,2018-01-03,2018-01-02,1,40000,9.44,22950,17050,3,B1
126411951,10,2018-01-02,2018-01-02,0,40000,9.44,22875,17125,2,B1
126411951,07,2017-12-29,2017-12-29,0,40000,9.44,1925,38075,1,B1
126411951,08,2017-12-29,2017-12-29,0,40000,9.44,11950,28050,1,B1
126412097,07,2017-12-29,2017-12-29,0,15000,14.08,4450,10550,1,C3
126412097,08,2017-12-29,2017-12-29,0,15000,14.08,4500,10500,2,C3
126412163,07,2017-12-29,2017-12-29,0,5000,9.93,3325,1675,1,B2
126412163,08,2017-12-29,2017-12-29,0,5000,9.93,3500,1500,3,B2
126412239,07,2017-12-29,2017-12-29,0,10000,9.44,1950,8050,1,B1
126412239,08,2017-12-29,2017-12-29,0,10000,9.44,1975,8025,1,B1
126412316,07,2017-12-29,2017-12-29,0,20000,10.42,5075,14925,2,B3
126412316,08,2017-12-29,2017-12-29,0,20000,10.42,5100,14900,1,B3
126412373,01,2018-01-04,2018-01-03,1,18000,7.35,17950,50,71,A4
126412373,08,2018-01-04,2017-12-29,6,18000,7.35,9925,8075,6,A4
126412373,03,2018-01-03,2018-01-03,0,18000,7.35,7500,10500,1,A4
126412373,04,2018-01-03,2018-01-03,0,18000,7.35,7525,10475,1,A4
126412373,05,2018-01-03,2018-01-03,0,18000,7.35,9700,8300,5,A4
126412373,06,2018-01-03,2018-01-03,0,18000,7.35,9750,8250,1,A4
126412373,09,2018-01-03,2018-01-03,0,18000,7.35,9850,8150,2,A4
126412373,11,2018-01-03,2018-01-03,0,18000,7.35,7300,10700,1,A4
126412373,10,2018-01-02,2018-01-02,0,18000,7.35,7275,10725,2,A4
126412373,07,2017-12-29,2017-12-29,0,18000,7.35,2675,15325,1,A4
126412478,05,2018-01-03,2018-01-03,0,3750,12.62,2950,800,26,C1
126412478,06,2018-01-03,2018-01-03,0,3750,12.62,3725,25,12,C1
126412485,09,2018-01-05,2018-01-05,0,8500,6.72,5150,3350,24,A3
126412485,10,2018-01-05,2018-01-05,0,8500,6.72,5200,3300,1,A3
126412485,11,2018-01-05,2018-01-05,0,8500,6.72,5225,3275,1,A3
126412850,07,2017-12-29,2017-12-29,0,11200,5.32,5550,5650,2,A1
126412850,08,2017-12-29,2017-12-29,0,11200,5.32,5625,5575,2,A1
126413067,07,2017-12-29,2017-12-29,0,3000,9.44,2525,475,1,B1
126413067,08,2017-12-29,2017-12-29,0,3000,9.44,2675,325,3,B1
126413074,04,2018-01-06,2018-01-06,0,20000,11.99,13375,6625,1,B5
126413074,05,2018-01-05,2018-01-05,0,20000,11.99,3850,16150,4,B5
126413074,06,2018-01-05,2018-01-05,0,20000,11.99,3875,16125,1,B5
126413074,09,2018-01-05,2018-01-03,2,20000,11.99,5225,14775,3,B5
126413074,11,2018-01-05,2018-01-05,0,20000,11.99,3950,16050,1,B5
126413074,01,2018-01-04,2018-01-04,0,20000,11.99,2200,17800,4,B5
126413074,03,2018-01-04,2018-01-04,0,20000,11.99,1550,18450,1,B5
126413074,12,2018-01-04,2018-01-04,0,20000,11.99,1500,18500,1,B5
126413121,01,2018-01-04,2018-01-03,1,16000,5.32,15400,600,62,A1
126413121,12,2018-01-04,2018-01-03,1,16000,5.32,9300,6700,2,A1
126413121,02,2018-01-03,2018-01-03,0,16000,5.32,5475,10525,2,A1
126413121,03,2018-01-03,2018-01-03,0,16000,5.32,8450,7550,4,A1
126413121,04,2018-01-03,2018-01-03,0,16000,5.32,8550,7450,5,A1
126413121,05,2018-01-03,2018-01-03,0,16000,5.32,8725,7275,6,A1
126413121,06,2018-01-03,2018-01-03,0,16000,5.32,8825,7175,3,A1
126413121,07,2018-01-03,2018-01-03,0,16000,5.32,8925,7075,4,A1
126413121,08,2018-01-03,2018-01-03,0,16000,5.32,9025,6975,3,A1
126413121,09,2018-01-03,2018-01-03,0,16000,5.32,9100,6900,3,A1
126413121,11,2018-01-03,2018-01-02,1,16000,5.32,4950,11050,3,A1
126413121,10,2018-01-02,2018-01-02,0,16000,5.32,4850,11150,2,A1
126413289,01,2018-01-03,2018-01-03,0,35000,11.99,34250,750,91,B5
126413289,11,2018-01-03,2018-01-02,1,35000,11.99,10875,24125,3,B5
126413289,10,2018-01-02,2018-01-02,0,35000,11.99,10325,24675,1,B5
126413289,07,2017-12-29,2017-12-29,0,35000,11.99,1750,33250,1,B5
126413289,08,2017-12-29,2017-12-29,0,35000,11.99,1800,33200,1,B5
126413340,07,2017-12-29,2017-12-29,0,7000,12.62,4900,2100,1,C1
126413340,08,2017-12-29,2017-12-29,0,7000,12.62,5100,1900,2,C1
126413649,01,2018-01-04,2018-01-04,0,10000,20,9950,50,57,D4
126413649,12,2018-01-04,2018-01-04,0,10000,20,7475,2525,4,D4
126413649,05,2018-01-03,2018-01-03,0,10000,20,4700,5300,50,D4
126413649,06,2018-01-03,2018-01-03,0,10000,20,4775,5225,3,D4
126413649,07,2018-01-03,2018-01-03,0,10000,20,5075,4925,10,D4
126413649,08,2018-01-03,2018-01-03,0,10000,20,5225,4775,3,D4
126413649,09,2018-01-03,2018-01-03,0,10000,20,5375,4625,6,D4
126413740,01,2018-01-03,2018-01-03,0,25000,9.44,24825,175,98,B1
126413740,11,2018-01-03,2018-01-03,0,25000,9.44,9300,15700,1,B1
126413740,10,2018-01-02,2018-01-02,0,25000,9.44,9275,15725,2,B1
126413740,07,2017-12-29,2017-12-29,0,25000,9.44,2000,23000,1,B1
126413740,08,2017-12-29,2017-12-29,0,25000,9.44,2050,22950,1,B1
126413823,01,2018-01-04,2018-01-04,0,20000,9.93,17150,2850,12,B2
126413823,02,2018-01-04,2018-01-04,0,20000,9.93,15250,4750,2,B2
126413823,03,2018-01-04,2018-01-04,0,20000,9.93,15275,4725,1,B2
126413823,12,2018-01-04,2018-01-04,0,20000,9.93,14850,5150,3,B2
126413823,05,2018-01-03,2018-01-03,0,20000,9.93,14475,5525,34,B2
126413823,06,2018-01-03,2018-01-03,0,20000,9.93,13625,6375,7,B2
126413823,07,2018-01-03,2018-01-03,0,20000,9.93,13675,6325,2,B2
126413823,08,2018-01-03,2018-01-03,0,20000,9.93,13875,6125,6,B2
126413823,09,2018-01-03,2018-01-03,0,20000,9.93,13900,6100,1,B2
126414043,07,2017-12-29,2017-12-29,0,10000,5.32,3100,6900,1,A1
126414043,08,2017-12-29,2017-12-29,0,10000,5.32,3200,6800,2,A1
126414125,01,2018-01-04,2018-01-03,1,25000,7.97,24775,225,69,A5
126414125,12,2018-01-04,2018-01-04,0,25000,7.97,11700,13300,1,A5
126414125,03,2018-01-03,2018-01-03,0,25000,7.97,9575,15425,1,A5
126414125,04,2018-01-03,2018-01-03,0,25000,7.97,11200,13800,2,A5
126414125,05,2018-01-03,2018-01-03,0,25000,7.97,11300,13700,4,A5
126414125,07,2018-01-03,2018-01-03,0,25000,7.97,11350,13650,1,A5
126414125,09,2018-01-03,2018-01-03,0,25000,7.97,11375,13625,1,A5
126414125,11,2018-01-03,2018-01-03,0,25000,7.97,9300,15700,1,A5
126414125,10,2018-01-02,2018-01-02,0,25000,7.97,9275,15725,3,A5
126414235,05,2018-01-05,2018-01-05,0,23000,15.05,7625,15375,10,C4
126414235,06,2018-01-05,2018-01-05,0,23000,15.05,2800,20200,2,C4
126414235,08,2018-01-05,2018-01-05,0,23000,15.05,2775,20225,1,C4
126414235,09,2018-01-05,2018-01-05,0,23000,15.05,8850,14150,5,C4
126414235,10,2018-01-05,2018-01-05,0,23000,15.05,8900,14100,2,C4
126414235,11,2018-01-05,2018-01-05,0,23000,15.05,8925,14075,1,C4
126414242,01,2018-01-03,2018-01-03,0,18000,20,17975,25,41,D4
126414242,11,2018-01-03,2018-01-02,1,18000,20,16350,1650,2,D4
126414242,08,2017-12-29,2017-12-29,0,18000,20,5825,12175,1,D4
126414336,07,2017-12-29,2017-12-29,0,10500,9.44,8200,2300,2,B1
126414336,08,2017-12-29,2017-12-29,0,10500,9.44,8350,2150,3,B1
126414612,01,2018-01-04,2018-01-04,0,7200,9.93,7125,75,67,B2
126414612,12,2018-01-04,2018-01-04,0,7200,9.93,3200,4000,2,B2
126414612,05,2018-01-03,2018-01-03,0,7200,9.93,2850,4350,10,B2
126414612,07,2018-01-03,2018-01-03,0,7200,9.93,2875,4325,1,B2
126414612,08,2018-01-03,2018-01-03,0,7200,9.93,2900,4300,1,B2
126414612,09,2018-01-03,2018-01-03,0,7200,9.93,2950,4250,2,B2
126414894,01,2018-01-08,2018-01-08,0,4000,19.03,3800,200,2,D3
126415073,01,2018-01-04,2018-01-04,0,10000,9.93,9225,775,60,B2
126415073,12,2018-01-04,2018-01-04,0,10000,9.93,3025,6975,3,B2
126415073,05,2018-01-03,2018-01-03,0,10000,9.93,2675,7325,10,B2
126415073,06,2018-01-03,2018-01-03,0,10000,9.93,2700,7300,1,B2
126415073,08,2018-01-03,2018-01-03,0,10000,9.93,2775,7225,1,B2
126415073,09,2018-01-03,2018-01-03,0,10000,9.93,2825,7175,2,B2
126415132,07,2017-12-29,2017-12-29,0,15000,6.72,4750,10250,2,A3
126415132,08,2017-12-29,2017-12-29,0,15000,6.72,4825,10175,1,A3
126415237,07,2017-12-29,2017-12-29,0,12000,15.05,2125,9875,1,C4
126415237,08,2017-12-29,2017-12-29,0,12000,15.05,2250,9750,3,C4
126415238,07,2017-12-29,2017-12-29,0,15950,10.91,6900,9050,1,B4
126415238,08,2017-12-29,2017-12-29,0,15950,10.91,6925,9025,1,B4
126415279,01,2018-01-09,2018-01-06,3,16000,12.62,4525,11475,13,C1
126415279,02,2018-01-09,2018-01-06,3,16000,12.62,4700,11300,3,C1
126415279,03,2018-01-08,2018-01-08,0,16000,12.62,4250,11750,4,C1
126415279,07,2018-01-08,2018-01-08,0,16000,12.62,1875,14125,1,C1
126415279,08,2018-01-08,2018-01-08,0,16000,12.62,1950,14050,3,C1
126415279,09,2018-01-08,2018-01-05,3,16000,12.62,4875,11125,27,C1
126415279,10,2018-01-08,2018-01-07,1,16000,12.62,3675,12325,4,C1
126415279,11,2018-01-08,2018-01-05,3,16000,12.62,3725,12275,6,C1
126415279,05,2018-01-07,2018-01-07,0,16000,12.62,1750,14250,1,C1
126415279,04,2018-01-06,2018-01-06,0,16000,12.62,1625,14375,2,C1
126415279,06,2018-01-06,2018-01-06,0,16000,12.62,1650,14350,1,C1
126415279,12,2018-01-06,2018-01-06,0,16000,12.62,1350,14650,1,C1
126415418,01,2018-01-04,2018-01-04,0,6000,6.08,5975,25,46,A2
126415418,12,2018-01-04,2018-01-04,0,6000,6.08,3250,2750,3,A2
126415418,09,2018-01-03,2018-01-03,0,6000,6.08,1600,4400,6,A2
126415446,07,2017-12-29,2017-12-29,0,6500,6.72,3125,3375,1,A3
126415446,08,2017-12-29,2017-12-29,0,6500,6.72,3200,3300,1,A3
126415549,05,2018-01-03,2018-01-03,0,8400,10.42,5675,2725,47,B3
126415549,06,2018-01-03,2018-01-03,0,8400,10.42,6075,2325,11,B3
126415549,07,2018-01-03,2018-01-03,0,8400,10.42,8375,25,6,B3
126415671,05,2018-01-05,2018-01-05,0,8800,20,1175,7625,17,D4
126415671,06,2018-01-05,2018-01-05,0,8800,20,1200,7600,1,D4
126415671,09,2018-01-05,2018-01-05,0,8800,20,1500,7300,5,D4
126415671,11,2018-01-05,2018-01-05,0,8800,20,1525,7275,1,D4
126415702,07,2017-12-29,2017-12-29,0,9000,13.59,2650,6350,1,C2
126415702,08,2017-12-29,2017-12-29,0,9000,13.59,2675,6325,1,C2
126415811,01,2018-01-04,2018-01-03,1,15000,7.97,14775,225,60,A5
126415811,12,2018-01-04,2018-01-04,0,15000,7.97,9700,5300,1,A5
126415811,03,2018-01-03,2018-01-03,0,15000,7.97,9275,5725,2,A5
