"term","grade","mob","ucor","upor","rep","long_mob","ucor2","upor2"
60,"A",5,0.004888729,0.01,2,42,0.0050746159,0.0094
60,"A",5,0.004888729,0.01,3,43,0.0050126536,0.0096
60,"A",5,0.004888729,0.01,4,44,0.0049506913,0.0098
60,"A",5,0.004888729,0.01,5,45,0.004888729,0.01
60,"A",5,0.004888729,0.01,6,46,0.0048367314,0.0094
60,"A",5,0.004888729,0.01,7,47,0.0047847338,0.0088
60,"A",5,0.004888729,0.01,8,48,0.0047327362,0.0082
60,"A",5,0.004888729,0.01,9,49,0.0046807386,0.0076
60,"A",5,0.004888729,0.01,10,50,0.004628741,0.007
60,"A",6,0.004368753,0.004,1,51,0.0045767434,0.0064
60,"A",6,0.004368753,0.004,2,52,0.0045247458,0.0058
60,"A",6,0.004368753,0.004,3,53,0.0044727482,0.0052
60,"A",6,0.004368753,0.004,4,54,0.0044207506,0.0046
60,"A",6,0.004368753,0.004,5,55,0.004368753,0.004
60,"A",6,0.004368753,0.004,6,56,0.004325932,0.0041
60,"A",6,0.004368753,0.004,7,57,0.004283111,0.0042
60,"A",6,0.004368753,0.004,8,58,0.00424029,0.0043
60,"A",6,0.004368753,0.004,9,59,0.004197469,0.0044
60,"A",6,0.004368753,0.004,10,60,0.004154648,0.0045
60,"A",7,0.003940543,0.005,1,61,0.004111827,0.0046
60,"A",7,0.003940543,0.005,2,62,0.004069006,0.0047
60,"A",7,0.003940543,0.005,3,63,0.004026185,0.0048
60,"A",7,0.003940543,0.005,4,64,0.003983364,0.0049
60,"A",7,0.003940543,0.005,5,65,0.003940543,0.005
60,"A",7,0.003940543,0.005,6,66,0.0039049618,0.0052
60,"A",7,0.003940543,0.005,7,67,0.0038693806,0.0054
60,"A",7,0.003940543,0.005,8,68,0.0038337994,0.0056
60,"A",7,0.003940543,0.005,9,69,0.0037982182,0.0058
60,"A",7,0.003940543,0.005,10,70,0.003762637,0.006
60,"A",8,0.003584731,0.007,1,71,0.0037270558,0.0062
60,"A",8,0.003584731,0.007,2,72,0.0036914746,0.0064
60,"A",8,0.003584731,0.007,3,73,0.0036558934,0.0066
60,"A",8,0.003584731,0.007,4,74,0.0036203122,0.0068
60,"A",8,0.003584731,0.007,5,75,0.003584731,0.007
60,"A",8,0.003584731,0.007,6,76,0.0035547703,0.0068
60,"A",8,0.003584731,0.007,7,77,0.0035248096,0.0066
60,"A",8,0.003584731,0.007,8,78,0.0034948489,0.0064
60,"A",8,0.003584731,0.007,9,79,0.0034648882,0.0062
60,"A",8,0.003584731,0.007,10,80,0.0034349275,0.006
60,"A",9,0.003285124,0.005,1,81,0.0034049668,0.0058
60,"A",9,0.003285124,0.005,2,82,0.0033750061,0.0056
60,"A",9,0.003285124,0.005,3,83,0.0033450454,0.0054
60,"A",9,0.003285124,0.005,4,84,0.0033150847,0.0052
60,"A",9,0.003285124,0.005,5,85,0.003285124,0.005
60,"A",9,0.003285124,0.005,6,86,0.0032595671,0.0053
60,"A",9,0.003285124,0.005,7,87,0.0032340102,0.0056
60,"A",9,0.003285124,0.005,8,88,0.0032084533,0.0059
60,"A",9,0.003285124,0.005,9,89,0.0031828964,0.0062
60,"A",9,0.003285124,0.005,10,90,0.0031573395,0.0065
60,"A",10,0.003029555,0.008,1,91,0.0031317826,0.0068
60,"A",10,0.003029555,0.008,2,92,0.0031062257,0.0071
60,"A",10,0.003029555,0.008,3,93,0.0030806688,0.0074
60,"A",10,0.003029555,0.008,4,94,0.0030551119,0.0077
60,"A",10,0.003029555,0.008,5,95,0.003029555,0.008
60,"A",10,0.003029555,0.008,6,96,0.0030074995,0.0078
60,"A",10,0.003029555,0.008,7,97,0.002985444,0.0076
60,"A",10,0.003029555,0.008,8,98,0.0029633885,0.0074
60,"A",10,0.003029555,0.008,9,99,0.002941333,0.0072
60,"A",10,0.003029555,0.008,10,100,0.0029192775,0.007
60,"A",11,0.002809,0.006,1,101,0.002897222,0.0068
60,"A",11,0.002809,0.006,2,102,0.0028751665,0.0066
60,"A",11,0.002809,0.006,3,103,0.002853111,0.0064
60,"A",11,0.002809,0.006,4,104,0.0028310555,0.0062
60,"A",11,0.002809,0.006,5,105,0.002809,0.006
60,"A",11,0.002809,0.006,6,106,0.0027897707,0.0059
60,"A",11,0.002809,0.006,7,107,0.0027705414,0.0058
60,"A",11,0.002809,0.006,8,108,0.0027513121,0.0057
60,"A",11,0.002809,0.006,9,109,0.0027320828,0.0056
60,"A",11,0.002809,0.006,10,110,0.0027128535,0.0055
60,"A",12,0.002616707,0.005,1,111,0.0026936242,0.0054
60,"A",12,0.002616707,0.005,2,112,0.0026743949,0.0053
60,"A",12,0.002616707,0.005,3,113,0.0026551656,0.0052
60,"A",12,0.002616707,0.005,4,114,0.0026359363,0.0051
60,"A",12,0.002616707,0.005,5,115,0.002616707,0.005
60,"A",12,0.002616707,0.005,6,116,0.0025997911,0.0053
60,"A",12,0.002616707,0.005,7,117,0.0025828752,0.0056
60,"A",12,0.002616707,0.005,8,118,0.0025659593,0.0059
60,"A",12,0.002616707,0.005,9,119,0.0025490434,0.0062
60,"A",12,0.002616707,0.005,10,120,0.0025321275,0.0065
60,"A",13,0.002447548,0.008,1,121,0.0025152116,0.0068
60,"A",13,0.002447548,0.008,2,122,0.0024982957,0.0071
60,"A",13,0.002447548,0.008,3,123,0.0024813798,0.0074
60,"A",13,0.002447548,0.008,4,124,0.0024644639,0.0077
60,"A",13,0.002447548,0.008,5,125,0.002447548,0.008
60,"A",13,0.002447548,0.008,6,126,0.0024325498,0.0077
60,"A",13,0.002447548,0.008,7,127,0.0024175516,0.0074
60,"A",13,0.002447548,0.008,8,128,0.0024025534,0.0071
60,"A",13,0.002447548,0.008,9,129,0.0023875552,0.0068
60,"A",13,0.002447548,0.008,10,130,0.002372557,0.0065
60,"A",14,0.002297566,0.005,1,131,0.0023575588,0.0062
60,"A",14,0.002297566,0.005,2,132,0.0023425606,0.0059
60,"A",14,0.002297566,0.005,3,133,0.0023275624,0.0056
60,"A",14,0.002297566,0.005,4,134,0.0023125642,0.0053
60,"A",14,0.002297566,0.005,5,135,0.002297566,0.005
60,"A",14,0.002297566,0.005,6,136,0.0022841758,0.0052
60,"A",14,0.002297566,0.005,7,137,0.0022707856,0.0054
60,"A",14,0.002297566,0.005,8,138,0.0022573954,0.0056
60,"A",14,0.002297566,0.005,9,139,0.0022440052,0.0058
60,"A",14,0.002297566,0.005,10,140,0.002230615,0.006
60,"A",15,0.002163664,0.007,1,141,0.0022172248,0.0062
60,"A",15,0.002163664,0.007,2,142,0.0022038346,0.0064
60,"A",15,0.002163664,0.007,3,143,0.0021904444,0.0066
60,"A",15,0.002163664,0.007,4,144,0.0021770542,0.0068
60,"A",15,0.002163664,0.007,5,145,0.002163664,0.007
60,"A",15,0.002163664,0.007,6,146,0.0021516356,0.0068
60,"A",15,0.002163664,0.007,7,147,0.0021396072,0.0066
60,"A",15,0.002163664,0.007,8,148,0.0021275788,0.0064
60,"A",15,0.002163664,0.007,9,149,0.0021155504,0.0062
60,"A",15,0.002163664,0.007,10,150,0.002103522,0.006
60,"A",16,0.00204338,0.005,1,151,0.0020914936,0.0058
60,"A",16,0.00204338,0.005,2,152,0.0020794652,0.0056
60,"A",16,0.00204338,0.005,3,153,0.0020674368,0.0054
60,"A",16,0.00204338,0.005,4,154,0.0020554084,0.0052
60,"A",16,0.00204338,0.005,5,155,0.00204338,0.005
60,"A",16,0.00204338,0.005,6,156,0.0020325156,0.0049
60,"A",16,0.00204338,0.005,7,157,0.0020216512,0.0048
60,"A",16,0.00204338,0.005,8,158,0.0020107868,0.0047
60,"A",16,0.00204338,0.005,9,159,0.0019999224,0.0046
60,"A",16,0.00204338,0.005,10,160,0.001989058,0.0045
60,"A",17,0.001934736,0.004,1,161,0.0019781936,0.0044
60,"A",17,0.001934736,0.004,2,162,0.0019673292,0.0043
60,"A",17,0.001934736,0.004,3,163,0.0019564648,0.0042
60,"A",17,0.001934736,0.004,4,164,0.0019456004,0.0041
60,"A",17,0.001934736,0.004,5,165,0.001934736,0.004
60,"A",17,0.001934736,0.004,6,166,0.0019248743,0.0045
60,"A",17,0.001934736,0.004,7,167,0.0019150126,0.005
60,"A",17,0.001934736,0.004,8,168,0.0019051509,0.0055
60,"A",17,0.001934736,0.004,9,169,0.0018952892,0.006
60,"A",17,0.001934736,0.004,10,170,0.0018854275,0.0065
60,"A",18,0.001836119,0.009,1,171,0.0018755658,0.007
60,"A",18,0.001836119,0.009,2,172,0.0018657041,0.0075
60,"A",18,0.001836119,0.009,3,173,0.0018558424,0.008
60,"A",18,0.001836119,0.009,4,174,0.0018459807,0.0085
60,"A",18,0.001836119,0.009,5,175,0.001836119,0.009
60,"A",18,0.001836119,0.009,6,176,0.0018271278,0.0085
60,"A",18,0.001836119,0.009,7,177,0.0018181366,0.008
60,"A",18,0.001836119,0.009,8,178,0.0018091454,0.0075
60,"A",18,0.001836119,0.009,9,179,0.0018001542,0.007
60,"A",18,0.001836119,0.009,10,180,0.001791163,0.0065
60,"A",19,0.001746207,0.004,1,181,0.0017821718,0.006
60,"A",19,0.001746207,0.004,2,182,0.0017731806,0.0055
60,"A",19,0.001746207,0.004,3,183,0.0017641894,0.005
60,"A",19,0.001746207,0.004,4,184,0.0017551982,0.0045
60,"A",19,0.001746207,0.004,5,185,0.001746207,0.004
60,"A",19,0.001746207,0.004,6,186,0.0017379763,0.0044
60,"A",19,0.001746207,0.004,7,187,0.0017297456,0.0048
60,"A",19,0.001746207,0.004,8,188,0.0017215149,0.0052
60,"A",19,0.001746207,0.004,9,189,0.0017132842,0.0056
60,"A",19,0.001746207,0.004,10,190,0.0017050535,0.006
60,"A",20,0.0016639,0.008,1,191,0.0016968228,0.0064
60,"A",20,0.0016639,0.008,2,192,0.0016885921,0.0068
60,"A",20,0.0016639,0.008,3,193,0.0016803614,0.0072
60,"A",20,0.0016639,0.008,4,194,0.0016721307,0.0076
60,"A",20,0.0016639,0.008,5,195,0.0016639,0.008
60,"A",20,0.0016639,0.008,6,196,0.0016563377,0.0079
60,"A",20,0.0016639,0.008,7,197,0.0016487754,0.0078
60,"A",20,0.0016639,0.008,8,198,0.0016412131,0.0077
60,"A",20,0.0016639,0.008,9,199,0.0016336508,0.0076
60,"A",20,0.0016639,0.008,10,200,0.0016260885,0.0075
60,"A",21,0.001588277,0.007,1,201,0.0016185262,0.0074
60,"A",21,0.001588277,0.007,2,202,0.0016109639,0.0073
60,"A",21,0.001588277,0.007,3,203,0.0016034016,0.0072
60,"A",21,0.001588277,0.007,4,204,0.0015958393,0.0071
60,"A",21,0.001588277,0.007,5,205,0.001588277,0.007
60,"A",21,0.001588277,0.007,6,206,0.0015813055,0.0068
60,"A",21,0.001588277,0.007,7,207,0.001574334,0.0066
