,UCOR,CUMCO,term,sigma,scale,id
3,5.10734300456e-05,0.144348034328,60,0.57346501,1.55103037,7
4,0.000115254034012,0.144348034328,60,0.57346501,1.55103037,7
5,0.000225927241834,0.144348034328,60,0.57346501,1.55103037,7
6,0.000395873461699,0.144348034328,60,0.57346501,1.55103037,7
7,0.000633369801781,0.144348034328,60,0.57346501,1.55103037,7
8,0.000940367230925,0.144348034328,60,0.57346501,1.55103037,7
9,0.00131197143242,0.144348034328,60,0.57346501,1.55103037,7
10,0.00173713037085,0.144348034328,60,0.57346501,1.55103037,7
11,0.00220016929309,0.144348034328,60,0.57346501,1.55103037,7
12,0.00268273192311,0.144348034328,60,0.57346501,1.55103037,7
13,0.00316573510469,0.144348034328,60,0.57346501,1.55103037,7
14,0.00363105797009,0.144348034328,60,0.57346501,1.55103037,7
15,0.00406281330067,0.144348034328,60,0.57346501,1.55103037,7
16,0.00444815653773,0.144348034328,60,0.57346501,1.55103037,7
17,0.00477766396017,0.144348034328,60,0.57346501,1.55103037,7
18,0.00504535536767,0.144348034328,60,0.57346501,1.55103037,7
19,0.00524845409912,0.144348034328,60,0.57346501,1.55103037,7
20,0.00538697634608,0.144348034328,60,0.57346501,1.55103037,7
21,0.00546322999008,0.144348034328,60,0.57346501,1.55103037,7
22,0.00548128650839,0.144348034328,60,0.57346501,1.55103037,7
23,0.00544647192358,0.144348034328,60,0.57346501,1.55103037,7
24,0.00536490675653,0.144348034328,60,0.57346501,1.55103037,7
25,0.00524311168055,0.144348034328,60,0.57346501,1.55103037,7
26,0.00508768541695,0.144348034328,60,0.57346501,1.55103037,7
27,0.00490505420287,0.144348034328,60,0.57346501,1.55103037,7
28,0.00470128747804,0.144348034328,60,0.57346501,1.55103037,7
29,0.00448197176125,0.144348034328,60,0.57346501,1.55103037,7
30,0.0042521335094,0.144348034328,60,0.57346501,1.55103037,7
31,0.00401620161896,0.144348034328,60,0.57346501,1.55103037,7
32,0.00377800077322,0.144348034328,60,0.57346501,1.55103037,7
33,0.00354076777403,0.144348034328,60,0.57346501,1.55103037,7
34,0.00330718411513,0.144348034328,60,0.57346501,1.55103037,7
35,0.00307941921435,0.144348034328,60,0.57346501,1.55103037,7
36,0.00285917982942,0.144348034328,60,0.57346501,1.55103037,7
37,0.00264776218593,0.144348034328,60,0.57346501,1.55103037,7
38,0.00244610421678,0.144348034328,60,0.57346501,1.55103037,7
39,0.00225483604583,0.144348034328,60,0.57346501,1.55103037,7
40,0.00207432744613,0.144348034328,60,0.57346501,1.55103037,7
41,0.00190473147844,0.144348034328,60,0.57346501,1.55103037,7
42,0.00174602388329,0.144348034328,60,0.57346501,1.55103037,7
43,0.00159803807495,0.144348034328,60,0.57346501,1.55103037,7
44,0.00146049578608,0.144348034328,60,0.57346501,1.55103037,7
45,0.00133303354992,0.144348034328,60,0.57346501,1.55103037,7
46,0.00121522529759,0.144348034328,60,0.57346501,1.55103037,7
47,0.00110660140135,0.144348034328,60,0.57346501,1.55103037,7
48,0.00100666451977,0.144348034328,60,0.57346501,1.55103037,7
49,0.000914902606202,0.144348034328,60,0.57346501,1.55103037,7
50,0.000830799432387,0.144348034328,60,0.57346501,1.55103037,7
51,0.000753842960452,0.144348034328,60,0.57346501,1.55103037,7
52,0.000683531871656,0.144348034328,60,0.57346501,1.55103037,7
53,0.000619380532401,0.144348034328,60,0.57346501,1.55103037,7
54,0.000560922648785,0.144348034328,60,0.57346501,1.55103037,7
55,0.000507713832013,0.144348034328,60,0.57346501,1.55103037,7
56,0.000459333269138,0.144348034328,60,0.57346501,1.55103037,7
57,0.000415384667571,0.144348034328,60,0.57346501,1.55103037,7
58,0.000375496617852,0.144348034328,60,0.57346501,1.55103037,7
59,0.000339322497583,0.144348034328,60,0.57346501,1.55103037,7
0,8.29287477366e-06,0.142998244815,60,0.58146501,1.55103037,8
